Data_Type,startTimestamp,endTimestamp,startLatitude,startLongitude,endLatitude,endLongitude,activityType,confidence,latitude,longitude,placeId,placeName,placeConfidence,visitConfidence
activity type,2020-11-26T09:53:41.360Z,2020-11-26T10:43:52.514Z,22.7707096,86.2602917,22.8073576,86.2026602,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-11-26T10:43:52.514Z,2020-11-26T11:52:33.961Z,,,,,,,22.8067717,86.2026896,ChIJSYCkEmHj9TkR6agAK_ZGkRc,Bajaj Finserv,MEDIUM_CONFIDENCE,95
activity type,2020-11-26T11:52:33.961Z,2020-11-26T11:56:06Z,22.8073026,86.202421,22.8038732,86.2034008,MOTORCYCLING,LOW,,,,,,
place visit,2020-11-26T11:56:06Z,2020-11-26T13:39:31.452Z,,,,,,,22.8038606,86.2048935,ChIJm4N_cA_j9TkR6wK3X99hlVI,Sakchi Market,MEDIUM_CONFIDENCE,91
activity type,2020-11-26T13:39:31.452Z,2020-11-26T14:10:00.173Z,22.8022527,86.2045723,22.771076,86.260337,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-11-26T14:10:00.173Z,2020-11-26T14:37:33.123Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,91
activity type,2020-11-26T14:37:33.123Z,2020-11-26T14:53:26.226Z,22.7706547,86.2604217,22.772112,86.254404,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-11-26T14:53:26.226Z,2020-11-26T15:08:32.727Z,,,,,,,22.774594,86.252985,ChIJvYy8aqni9TkRrwO_xJSbteY,Little Flower School Jamshedpur,LOW_CONFIDENCE,93
activity type,2020-11-26T15:08:32.727Z,2020-11-26T15:10:34.394Z,22.7721157,86.2546288,22.7712126,86.2602601,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-11-26T15:10:34.394Z,2020-11-27T09:35:17.769Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,87
activity type,2020-11-27T09:35:17.769Z,2020-11-27T11:04:46Z,22.7706998,86.2603975,22.7770132,86.2372994,MOTORCYCLING,HIGH,,,,,,
place visit,2020-11-27T11:04:46Z,2020-11-27T11:38:27.057Z,,,,,,,22.7763278,86.2371725,ChIJqeAeubfi9TkRnxEcLIhIZ_w,Ramakrishna Mission Lady Indra Singh School,LOW_CONFIDENCE,88
activity type,2020-11-27T11:38:27.057Z,2020-11-27T11:46:19.598Z,22.7773798,86.2367027,22.7717158,86.2579328,MOTORCYCLING,HIGH,,,,,,
place visit,2020-11-27T11:46:19.598Z,2020-11-27T12:37:41.158Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,73
activity type,2020-11-27T12:37:41.158Z,2020-11-27T13:32:02.471Z,22.7707349,86.2602329,22.8033886,86.2037853,MOTORCYCLING,HIGH,,,,,,
place visit,2020-11-27T13:32:02.471Z,2020-11-27T14:17:15.435Z,,,,,,,22.8038606,86.2048935,ChIJm4N_cA_j9TkR6wK3X99hlVI,Sakchi Market,LOW_CONFIDENCE,92
activity type,2020-11-27T14:17:15.435Z,2020-11-27T14:23:41.514Z,22.803369,86.2039507,22.8092686,86.2019642,MOTORCYCLING,HIGH,,,,,,
place visit,2020-11-27T14:23:41.514Z,2020-11-27T14:32:05.493Z,,,,,,,22.8092633,86.2020658,ChIJxb9SEgnj9TkRjpLhEreBZOg,Nagarmal Sheonarain and Sons,HIGH_CONFIDENCE,95
activity type,2020-11-27T14:32:05.493Z,2020-11-27T14:34:07.285Z,22.8092479,86.2019805,22.8051832,86.202969,MOTORCYCLING,HIGH,,,,,,
place visit,2020-11-27T14:34:07.285Z,2020-11-27T15:15:25.194Z,,,,,,,22.8038606,86.2048935,ChIJm4N_cA_j9TkR6wK3X99hlVI,Sakchi Market,MEDIUM_CONFIDENCE,92
activity type,2020-11-27T15:15:25.194Z,2020-11-27T15:35:24.417Z,22.8034007,86.2038734,22.7707475,86.260315,MOTORCYCLING,HIGH,,,,,,
place visit,2020-11-27T15:35:24.417Z,2020-11-28T02:22:44.511Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,72
activity type,2020-11-28T02:22:44.511Z,2020-11-28T02:40:27Z,22.7714816,86.2600661,22.770668,86.2601693,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-11-28T02:40:27Z,2020-11-28T02:50:10.262Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,83
activity type,2020-11-28T02:50:10.262Z,2020-11-28T03:05:43.506Z,22.7706798,86.260465,22.7793403,86.2748969,MOTORCYCLING,HIGH,,,,,,
place visit,2020-11-28T03:05:43.506Z,2020-11-28T03:28:01.734Z,,,,,,,22.7799615,86.275448,ChIJr9bvlxII9jkR-EYK68NCosE,Nirmal General Store,MEDIUM_CONFIDENCE,81
activity type,2020-11-28T03:28:01.734Z,2020-11-28T03:38:06.358Z,22.7793073,86.2725163,22.7712416,86.2602237,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-11-28T03:38:06.358Z,2020-11-28T05:16:03.878Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,79
activity type,2020-11-28T05:16:03.878Z,2020-11-28T05:41:28.119Z,22.7708408,86.2601398,22.7714441,86.2600721,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-11-28T05:41:28.119Z,2020-11-28T14:04:20.903Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,75
activity type,2020-11-28T14:04:20.903Z,2020-11-28T14:47:01.009Z,22.7707942,86.2603921,22.7808256,86.2261718,MOTORCYCLING,HIGH,,,,,,
place visit,2020-11-28T14:47:01.009Z,2020-11-28T15:05:49.074Z,,,,,,,22.7811955,86.225747,ChIJAeXMK9vi9TkROkTz7lDV7Ls,INDRAPRASTHA TOWER,LOW_CONFIDENCE,83
activity type,2020-11-28T15:05:49.074Z,2020-11-28T15:47:26.376Z,22.7804313,86.2252191,22.7706902,86.2605001,MOTORCYCLING,HIGH,,,,,,
activity type,2020-11-29T08:15:37.673Z,2020-11-29T08:22:01.984Z,22.7707823,86.2603818,22.7708487,86.2603521,MOTORCYCLING,LOW,,,,,,
activity type,2020-11-30T13:35:45.395Z,2020-11-30T13:42:08.117Z,22.7727193,86.2075989,22.7723651,86.1923578,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2020-11-30T13:42:08.117Z,2020-11-30T13:57:56Z,,,,,,,22.7727491,86.1924539,ChIJCRXOcknj9TkRMNhek05Ob08,Ghodhachok Jugsalai,LOW_CONFIDENCE,83
activity type,2020-11-30T13:57:56Z,2020-11-30T14:31:31.956Z,22.7730724,86.1923304,22.765764,86.1867775,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2020-11-30T14:31:31.956Z,2020-11-30T16:05:22.958Z,,,,,,,22.7662352,86.1859591,ChIJ1dMAICji9TkR9__vjVJsg6k,Dreams villa,MEDIUM_CONFIDENCE,59
place visit,2020-11-30T16:05:22.958Z,2020-11-30T17:19:28Z,,,,,,,22.7623428,86.1858629,ChIJ0YPRgLL89TkRmmYOA-ShmgY,Krishna Mandir Krishnapuri Vivek Panday,LOW_CONFIDENCE,75
activity type,2020-11-30T17:19:28Z,2020-11-30T17:40:28Z,22.7633531,86.1890916,22.7701827,86.1971599,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2020-11-30T17:40:28Z,2020-11-30T18:14:14.629Z,,,,,,,22.7683457,86.200241,ChIJA3vfhjTj9TkRZDiYErW8zdE,Tatanagar Junction,MEDIUM_CONFIDENCE,92
activity type,2020-11-30T18:14:14.629Z,2020-11-30T18:43:49.630Z,22.7701031,86.1972645,22.7706016,86.2602552,IN_PASSENGER_VEHICLE,HIGH,,,,,,
place visit,2020-11-30T18:43:49.630Z,2020-12-01T06:02:19.018Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,87
activity type,2020-12-01T06:02:19.018Z,2020-12-01T06:23:18.735Z,22.770582,86.2601753,22.7882611,86.2485572,MOTORCYCLING,LOW,,,,,,
place visit,2020-12-01T06:23:18.735Z,2020-12-01T06:35:55.916Z,,,,,,,22.789578,86.2483513,ChIJEbDqfZfi9TkR61NbL8DXk-g,"Sahara India Pariwar,Baridih",MEDIUM_CONFIDENCE,81
activity type,2020-12-01T06:35:55.916Z,2020-12-01T07:14:59.775Z,22.7893466,86.2483767,22.7705946,86.260224,MOTORCYCLING,LOW,,,,,,
place visit,2020-12-01T07:14:59.775Z,2020-12-02T07:07:18.510Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,60
activity type,2020-12-02T07:07:18.510Z,2020-12-02T08:11:28.514Z,22.7705644,86.2601188,22.8093235,86.2021253,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2020-12-02T08:11:28.514Z,2020-12-02T08:23:45.695Z,,,,,,,22.8092633,86.2020658,ChIJxb9SEgnj9TkRjpLhEreBZOg,Nagarmal Sheonarain and Sons,MEDIUM_CONFIDENCE,93
activity type,2020-12-02T08:23:45.695Z,2020-12-02T08:32:54.470Z,22.8099114,86.2018453,22.8072069,86.2025527,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2020-12-02T08:32:54.470Z,2020-12-02T09:39:14.227Z,,,,,,,22.8067717,86.2026896,ChIJSYCkEmHj9TkR6agAK_ZGkRc,Bajaj Finserv,MEDIUM_CONFIDENCE,94
activity type,2020-12-02T09:39:14.227Z,2020-12-02T09:55:37.764Z,22.8066345,86.2025461,22.8050957,86.2060301,MOTORCYCLING,LOW,,,,,,
place visit,2020-12-02T09:55:37.764Z,2020-12-02T10:59:18.509Z,,,,,,,22.8050797,86.2047212,ChIJsyz8bQ_j9TkRLcywU0bPMV8,vivo India Service Center,MEDIUM_CONFIDENCE,89
activity type,2020-12-02T10:59:18.509Z,2020-12-02T11:39:05.016Z,22.804165,86.2064709,22.8067092,86.2056609,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2020-12-02T11:39:05.016Z,2020-12-02T11:48:12.774Z,,,,,,,22.8050797,86.2047212,ChIJsyz8bQ_j9TkRLcywU0bPMV8,vivo India Service Center,LOW_CONFIDENCE,88
activity type,2020-12-02T11:48:12.774Z,2020-12-02T12:12:26.214Z,22.8067201,86.2056565,22.8071792,86.2025212,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2020-12-02T12:12:26.214Z,2020-12-02T12:59:05.496Z,,,,,,,22.8067717,86.2026896,ChIJSYCkEmHj9TkR6agAK_ZGkRc,Bajaj Finserv,MEDIUM_CONFIDENCE,95
activity type,2020-12-02T12:59:05.496Z,2020-12-02T13:28:22.917Z,22.8067148,86.2025519,22.7899529,86.2256182,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2020-12-02T13:28:22.917Z,2020-12-02T13:40:56.396Z,,,,,,,22.7898896,86.2256873,ChIJfwXOu-Hi9TkRkCBBTa9R_Og,Reliance Fresh,HIGH_CONFIDENCE,87
activity type,2020-12-02T13:40:56.396Z,2020-12-02T14:01:51.579Z,22.7900101,86.225654,22.7719349,86.2590155,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2020-12-02T14:01:51.579Z,2020-12-03T05:48:05.474Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,82
activity type,2020-12-03T05:48:05.474Z,2020-12-03T07:09:28.593Z,22.7707067,86.2602721,22.7848718,86.1803279,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-12-03T07:09:28.593Z,2020-12-03T07:51:02.546Z,,,,,,,22.7847986,86.1799138,ChIJhT3w8mfj9TkRZIiQkOiDjHE,P & M Mall,MEDIUM_CONFIDENCE,95
activity type,2020-12-03T07:51:02.546Z,2020-12-03T08:40:43.054Z,22.7849772,86.1804418,22.8039904,86.2034068,MOTORCYCLING,LOW,,,,,,
place visit,2020-12-03T08:40:43.054Z,2020-12-03T08:56:28.546Z,,,,,,,22.8053287,86.2032562,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,LOW_CONFIDENCE,89
activity type,2020-12-03T08:56:28.546Z,2020-12-03T09:45:35.385Z,22.8038197,86.2035784,22.7707254,86.2603501,MOTORCYCLING,LOW,,,,,,
place visit,2020-12-03T09:45:35.385Z,2020-12-03T14:13:20.695Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,79
place visit,2020-12-03T14:13:20.695Z,2020-12-03T14:36:52.997Z,,,,,,,22.7726974,86.2582218,ChIJB019eAEI9jkRQ6ElorFm5u0,Kharangajhar Market,LOW_CONFIDENCE,83
activity type,2020-12-03T14:36:52.997Z,2020-12-03T14:48:24.001Z,22.772106,86.2589603,22.7709526,86.2602541,WALKING,LOW,,,,,,
place visit,2020-12-03T14:48:24.001Z,2020-12-04T03:46:46.420Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,81
activity type,2020-12-04T03:46:46.420Z,2020-12-04T04:18:56.263Z,22.7707301,86.2603004,22.770606,86.2601169,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-04T04:18:56.263Z,2020-12-04T04:25:11.287Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,85
activity type,2020-12-04T04:25:11.287Z,2020-12-04T05:05:41.852Z,22.7706939,86.2602335,22.8067163,86.2025546,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-04T05:05:41.852Z,2020-12-04T05:26:17.132Z,,,,,,,22.8067717,86.2026896,ChIJSYCkEmHj9TkR6agAK_ZGkRc,Bajaj Finserv,MEDIUM_CONFIDENCE,96
activity type,2020-12-04T05:26:17.132Z,2020-12-04T05:28:46.244Z,22.8067195,86.2025846,22.805141,86.204718,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-12-04T05:28:46.244Z,2020-12-04T05:43:46.527Z,,,,,,,22.8050797,86.2047212,ChIJsyz8bQ_j9TkRLcywU0bPMV8,vivo India Service Center,LOW_CONFIDENCE,93
activity type,2020-12-04T05:43:46.527Z,2020-12-04T05:45:54.800Z,22.8047894,86.2053252,22.8072204,86.2023148,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-12-04T05:45:54.800Z,2020-12-04T06:03:31.789Z,,,,,,,22.8067717,86.2026896,ChIJSYCkEmHj9TkR6agAK_ZGkRc,Bajaj Finserv,MEDIUM_CONFIDENCE,96
activity type,2020-12-04T06:03:31.789Z,2020-12-04T06:11:38.005Z,22.8066581,86.2025626,22.7931028,86.1835173,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-04T06:11:38.005Z,2020-12-04T06:34:08.777Z,,,,,,,22.7938857,86.1838674,ChIJNeS3aGbj9TkR1piD4lOzMyo,Amar Market,MEDIUM_CONFIDENCE,89
activity type,2020-12-04T06:34:08.777Z,2020-12-04T06:44:23.724Z,22.7929919,86.1839524,22.8067909,86.2025147,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-04T06:44:23.724Z,2020-12-04T06:52:01.769Z,,,,,,,22.8067717,86.2026896,ChIJSYCkEmHj9TkR6agAK_ZGkRc,Bajaj Finserv,MEDIUM_CONFIDENCE,95
activity type,2020-12-04T06:52:01.769Z,2020-12-04T07:38:52Z,22.8066407,86.2025537,22.7705866,86.2600297,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-04T07:38:52Z,2020-12-04T09:18:35.108Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,73
activity type,2020-12-04T09:18:35.108Z,2020-12-04T11:31:05.112Z,22.7712245,86.2602301,23.0493327,85.6768133,IN_PASSENGER_VEHICLE,HIGH,,,,,,
place visit,2020-12-04T11:31:05.112Z,2020-12-04T11:51:32Z,,,,,,,23.049503,85.6771427,ChIJ68xQptin9TkRNODvRAFDKDg,Maa Hotel.,MEDIUM_CONFIDENCE,95
activity type,2020-12-04T11:51:32Z,2020-12-04T12:52:42Z,23.0497345,85.6767418,23.2952547,85.3185641,IN_PASSENGER_VEHICLE,HIGH,,,,,,
place visit,2020-12-04T12:52:42Z,2020-12-04T13:51:01.740Z,,,,,,,23.295285,85.3177819,ChIJ7f_l8zMe9TkRdRqffhL9eN8,Sumitra Apartment Hesag,LOW_CONFIDENCE,93
activity type,2020-12-04T13:51:01.740Z,2020-12-04T14:28:19.973Z,23.2953059,85.3181243,23.3024146,85.2611242,IN_PASSENGER_VEHICLE,HIGH,,,,,,
place visit,2020-12-04T14:28:19.973Z,2020-12-04T17:02:29.130Z,,,,,,,23.300528,85.258709,ChIJo0MbSA4g9TkRrPF0aI1Hplg,Dhurwa Dam Park,MEDIUM_CONFIDENCE,91
activity type,2020-12-04T17:02:29.130Z,2020-12-04T19:32:34.709Z,23.3031293,85.2604713,22.7706569,86.2602601,IN_PASSENGER_VEHICLE,HIGH,,,,,,
place visit,2020-12-04T19:32:34.709Z,2020-12-05T00:19:47.994Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,85
activity type,2020-12-05T00:19:47.994Z,2020-12-05T00:38:03.283Z,22.7707008,86.2602971,22.7706873,86.2603776,MOTORCYCLING,LOW,,,,,,
place visit,2020-12-05T00:38:03.283Z,2020-12-05T06:32:52.281Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,76
activity type,2020-12-05T06:32:52.281Z,2020-12-05T07:14:53.768Z,22.7706952,86.2603772,22.8013727,86.1815601,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-05T07:14:53.768Z,2020-12-05T07:29:50.770Z,,,,,,,22.802715,86.181393,ChIJMVMRF3vj9TkRqcj08Csr9-c,Meherbai Tata Memorial Hospital,HIGH_CONFIDENCE,93
activity type,2020-12-05T07:29:50.770Z,2020-12-05T08:36:00.573Z,22.8025246,86.1820091,22.7706862,86.2603268,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-05T08:36:00.573Z,2020-12-05T13:01:57.362Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,85
activity type,2020-12-05T13:01:57.362Z,2020-12-05T13:52:25.594Z,22.7700949,86.2601407,22.7945634,86.1845545,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-05T13:52:25.594Z,2020-12-05T14:44:43.718Z,,,,,,,22.7939005,86.1856309,ChIJ223SoGjj9TkRzTaF0c1MSHM,Dupatta Sagar,LOW_CONFIDENCE,94
activity type,2020-12-05T14:44:43.718Z,2020-12-05T14:56:51.520Z,22.7937885,86.1855799,22.8025973,86.2049994,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-05T14:56:51.520Z,2020-12-05T16:32:43.652Z,,,,,,,22.8038606,86.2048935,ChIJm4N_cA_j9TkR6wK3X99hlVI,Sakchi Market,MEDIUM_CONFIDENCE,93
activity type,2020-12-05T16:32:43.652Z,2020-12-05T16:53:59.165Z,22.8027713,86.2057423,22.7707311,86.260242,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-05T16:53:59.165Z,2020-12-06T01:39:48.528Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,89
activity type,2020-12-06T01:39:48.528Z,2020-12-06T02:09:32Z,22.7707055,86.2603421,22.8087739,86.199504,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-06T02:09:32Z,2020-12-06T02:29:37.672Z,,,,,,,22.8091286,86.1998548,ChIJucuTxAvj9TkR_PvIS_azPGQ,Gopal Masala Dosa Stall,MEDIUM_CONFIDENCE,96
activity type,2020-12-06T02:29:37.672Z,2020-12-06T03:10:07.485Z,22.8092577,86.1999369,22.7706213,86.2604554,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-06T03:10:07.485Z,2020-12-06T03:35:22.277Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,81
activity type,2020-12-06T03:35:22.277Z,2020-12-06T04:14:43.732Z,22.7707295,86.2601586,22.7708811,86.2611145,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-12-06T04:14:43.732Z,2020-12-06T04:43:03.344Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,90
activity type,2020-12-06T04:43:03.344Z,2020-12-06T06:38:14.079Z,22.7708633,86.2603207,22.803541,86.2039291,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-06T06:38:14.079Z,2020-12-06T07:00:36.013Z,,,,,,,22.8038606,86.2048935,ChIJm4N_cA_j9TkR6wK3X99hlVI,Sakchi Market,MEDIUM_CONFIDENCE,96
activity type,2020-12-06T07:00:36.013Z,2020-12-06T07:28:36.666Z,22.8045084,86.2036919,22.7706817,86.2603746,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-06T07:28:36.666Z,2020-12-06T08:10:31.497Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,86
activity type,2020-12-06T08:10:31.497Z,2020-12-06T08:15:01.047Z,22.7707737,86.2602306,22.772604,86.2500621,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-12-06T08:15:01.047Z,2020-12-06T08:21:04.178Z,,,,,,,22.7725745,86.2499613,ChIJ3dJGIKzi9TkRkMEf3Pppjig,Suraj (Indian Oil)Petrol Pump,MEDIUM_CONFIDENCE,94
activity type,2020-12-06T08:21:04.178Z,2020-12-06T08:24:44.631Z,22.7728904,86.250871,22.7726335,86.259167,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-12-06T08:24:44.631Z,2020-12-06T08:35:49.098Z,,,,,,,22.7726974,86.2582218,ChIJB019eAEI9jkRQ6ElorFm5u0,Kharangajhar Market,LOW_CONFIDENCE,95
activity type,2020-12-06T08:35:49.098Z,2020-12-06T11:03:44.585Z,22.7725314,86.2581869,22.7702359,86.2598471,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-12-06T11:03:44.585Z,2020-12-06T12:06:19.827Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,88
activity type,2020-12-06T12:06:19.827Z,2020-12-06T12:26:50.864Z,22.7707641,86.2601877,22.7708386,86.2601407,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-12-06T12:26:50.864Z,2020-12-06T15:17:46.921Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,82
activity type,2020-12-06T15:17:46.921Z,2020-12-06T15:50:14.946Z,22.7707645,86.2601917,22.7707247,86.2602179,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-12-06T15:50:14.946Z,2020-12-07T00:30:59.081Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,78
activity type,2020-12-07T00:30:59.081Z,2020-12-07T00:47:45.530Z,22.7707749,86.2604179,22.8016744,86.2046421,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-07T00:47:45.530Z,2020-12-07T02:46:56.137Z,,,,,,,22.801784,86.2046368,ChIJ5XXL5g_j9TkRB7i33Vn8FIg,Super Centre,MEDIUM_CONFIDENCE,91
activity type,2020-12-07T02:46:56.137Z,2020-12-07T03:11:15.315Z,22.8021428,86.2046289,22.7706777,86.260337,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-07T03:11:15.315Z,2020-12-07T03:28:01.553Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,90
activity type,2020-12-07T03:28:01.553Z,2020-12-07T03:40:57Z,22.7708713,86.2611754,22.7801795,86.2765938,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-07T03:40:57Z,2020-12-07T03:48:52.057Z,,,,,,,22.7799615,86.275448,ChIJr9bvlxII9jkR-EYK68NCosE,Nirmal General Store,MEDIUM_CONFIDENCE,91
activity type,2020-12-07T03:48:52.057Z,2020-12-07T04:11:10.632Z,22.780315,86.2765332,22.7707272,86.2602185,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-07T04:11:10.632Z,2020-12-07T04:16:06.853Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,91
activity type,2020-12-07T04:16:06.853Z,2020-12-07T04:20:01.673Z,22.7707264,86.2602847,22.7732051,86.239848,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-07T04:20:01.673Z,2020-12-07T04:32:00.396Z,,,,,,,22.7753571,86.2387144,ChIJv-qQ_rXi9TkRAAMyEs6hm1M,Shiksha Niketan,LOW_CONFIDENCE,93
activity type,2020-12-07T04:32:00.396Z,2020-12-07T04:41:07Z,22.7735677,86.2393873,22.7705104,86.2600305,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-07T04:41:07Z,2020-12-07T04:49:40.617Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,93
activity type,2020-12-07T04:49:40.617Z,2020-12-07T05:10:12.566Z,22.7715674,86.259506,22.8045892,86.2033782,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-07T05:10:12.566Z,2020-12-07T05:18:49.353Z,,,,,,,22.8038606,86.2048935,ChIJm4N_cA_j9TkR6wK3X99hlVI,Sakchi Market,LOW_CONFIDENCE,69
place visit,2020-12-07T05:18:49.353Z,2020-12-07T05:36:30.913Z,,,,,,,22.8048594,86.206918,ChIJAWZtk7Pj9TkRN_KeDyD8Fjc,Paytm new KYC centre,LOW_CONFIDENCE,92
place visit,2020-12-07T05:36:30.913Z,2020-12-07T05:45:23.010Z,,,,,,,22.8038606,86.2048935,ChIJm4N_cA_j9TkR6wK3X99hlVI,Sakchi Market,MEDIUM_CONFIDENCE,65
activity type,2020-12-07T05:45:23.010Z,2020-12-07T06:07:52.472Z,22.8048496,86.2035841,22.7707195,86.2602297,MOTORCYCLING,HIGH,,,,,,
place visit,2020-12-07T06:07:52.472Z,2020-12-07T10:58:30Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,73
activity type,2020-12-07T10:58:30Z,2020-12-07T11:10:47.319Z,22.7721747,86.2593709,22.7706328,86.2602271,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-12-07T11:10:47.319Z,2020-12-08T03:29:00.134Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,69
activity type,2020-12-08T03:29:00.134Z,2020-12-08T04:07:45.858Z,22.7712569,86.260232,22.784748,86.2685002,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-12-08T04:07:45.858Z,2020-12-08T04:18:14.077Z,,,,,,,22.7852515,86.2684153,ChIJH-ZJMhcI9jkR11-0NxoXLlo,Rahul car wash point,MEDIUM_CONFIDENCE,95
activity type,2020-12-08T04:18:14.077Z,2020-12-08T04:26:18.855Z,22.7847692,86.2685034,22.7811977,86.2672882,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-12-08T04:26:18.855Z,2020-12-08T04:41:54Z,,,,,,,22.7812343,86.2672464,ChIJjxKoehAI9jkRz-5Nl6G5qMM,S.D.Public School,MEDIUM_CONFIDENCE,92
activity type,2020-12-08T04:41:54Z,2020-12-08T04:46:01Z,22.7809894,86.2674902,22.7848394,86.268475,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-12-08T04:46:01Z,2020-12-08T04:52:23.165Z,,,,,,,22.7852515,86.2684153,ChIJH-ZJMhcI9jkR11-0NxoXLlo,Rahul car wash point,LOW_CONFIDENCE,91
activity type,2020-12-08T04:52:23.165Z,2020-12-08T05:08:04.171Z,22.7842565,86.2685444,22.7701258,86.2603139,MOTORCYCLING,LOW,,,,,,
place visit,2020-12-08T05:08:04.171Z,2020-12-08T08:26:35Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,73
activity type,2020-12-08T08:26:35Z,2020-12-08T08:46:35.527Z,22.7716096,86.2603728,22.7780877,86.2629383,MOTORCYCLING,MEDIUM,,,,,,
place visit,2020-12-08T08:46:35.527Z,2020-12-08T08:51:56.633Z,,,,,,,22.7781215,86.2632688,ChIJf32NxQQI9jkRCkaGtl7yxak,Goldy Stores,MEDIUM_CONFIDENCE,95
